FID,Key,SiteCode,Site,SiteLat,SiteLong,Country,Ecoregion,Realm,SurveyID,Depth,SurveyDate,Category,CategoryDescription,MajorCategory,NumPoints,TotalPoints,PercentCover,geom
M3_DATA.13636,13636,ETP84,Punta Baltazar Oeste,7.65,-81.76,Panama,Nicoya,Tropical Eastern Pacific,507003622,10,2007-03-27T14:00:00Z,Bra,Other branching/erect corals (Live),Coral,,,1.8519,POINT (-81.76 7.65)
M3_DATA.13642,13642,ETP84,Punta Baltazar Oeste,7.65,-81.76,Panama,Nicoya,Tropical Eastern Pacific,507003622,10,2007-03-27T14:00:00Z,Mas,Massive corals (Live),Coral,,,2.2222,POINT (-81.76 7.65)
M3_DATA.13644,13644,ETP84,Punta Baltazar Oeste,7.65,-81.76,Panama,Nicoya,Tropical Eastern Pacific,507003622,10,2007-03-27T14:00:00Z,Pocil,Pocillopora,Coral,,,4.6914,POINT (-81.76 7.65)
M3_DATA.13647,13647,ETP95,Bajo Punta Anegada,7.35,-81.59,Panama,Nicoya,Tropical Eastern Pacific,507003627,7,2007-03-28T14:00:00Z,Pocil,Pocillopora,Coral,,,5.0617,POINT (-81.59 7.35)
M3_DATA.13650,13650,ETP95,Bajo Punta Anegada,7.35,-81.59,Panama,Nicoya,Tropical Eastern Pacific,507003627,7,2007-03-28T14:00:00Z,Ecr,Encrusting corals,Coral,,,16.7901,POINT (-81.59 7.35)
M3_DATA.13653,13653,ETP95,Bajo Punta Anegada,7.35,-81.59,Panama,Nicoya,Tropical Eastern Pacific,507003627,7,2007-03-28T14:00:00Z,Soft,Soft corals and gorgonians,Coral,,,0.1235,POINT (-81.59 7.35)
M3_DATA.13655,13655,ETP2,TabogaSW,8.78,-79.54,Panama,Panama Bight,Tropical Eastern Pacific,507003795,6.5,2011-04-02T13:00:00Z,Soft,Soft corals and gorgonians,Coral,,,1,POINT (-79.54 8.78)
M3_DATA.13661,13661,ETP2,TabogaSW,8.78,-79.54,Panama,Panama Bight,Tropical Eastern Pacific,507003795,6.5,2011-04-02T13:00:00Z,Ecr,Encrusting corals,Coral,,,2,POINT (-79.54 8.78)
M3_DATA.13667,13667,ETP2,TabogaSW,8.78,-79.54,Panama,Panama Bight,Tropical Eastern Pacific,507003795,6.5,2011-04-02T13:00:00Z,Mas,Massive corals (Live),Coral,,,2.6,POINT (-79.54 8.78)
M3_DATA.13670,13670,ETP13,Uva NE,7.83,-81.76,Panama,Nicoya,Tropical Eastern Pacific,507003804,6,2011-04-15T14:00:00Z,Pocil,Pocillopora,Coral,,,9.4,POINT (-81.76 7.83)
M3_DATA.13675,13675,ETP13,Uva NE,7.83,-81.76,Panama,Nicoya,Tropical Eastern Pacific,507003804,6,2011-04-15T14:00:00Z,Ecr,Encrusting corals,Coral,,,13.6,POINT (-81.76 7.83)
M3_DATA.13682,13682,ETP57,Ladrones NW,7.87,-82.44,Panama,Nicoya,Tropical Eastern Pacific,507003847,6.3,2011-05-20T14:00:00Z,Ecr,Encrusting corals,Coral,2,100,2,POINT (-82.44 7.87)
M3_DATA.13686,13686,ETP57,Ladrones NW,7.87,-82.44,Panama,Nicoya,Tropical Eastern Pacific,507003847,6.3,2011-05-20T14:00:00Z,Bra,Other branching/erect corals (Live),Coral,1,100,1,POINT (-82.44 7.87)
M3_DATA.13687,13687,ETP57,Ladrones NW,7.87,-82.44,Panama,Nicoya,Tropical Eastern Pacific,507003847,6.3,2011-05-20T14:00:00Z,Soft,Soft corals and gorgonians,Coral,7,100,7,POINT (-82.44 7.87)
M3_DATA.13690,13690,ETP63,Seca North,7.96,-82.06,Panama,Nicoya,Tropical Eastern Pacific,507003852,5,2011-05-24T14:00:00Z,Mas,Massive corals (Live),Coral,,,16,POINT (-82.06 7.96)
M3_DATA.13691,13691,ETP63,Seca North,7.96,-82.06,Panama,Nicoya,Tropical Eastern Pacific,507003852,5,2011-05-24T14:00:00Z,Pocil,Pocillopora,Coral,,,12.2,POINT (-82.06 7.96)
M3_DATA.13697,13697,ETP63,Seca North,7.96,-82.06,Panama,Nicoya,Tropical Eastern Pacific,507003852,5,2011-05-24T14:00:00Z,Soft,Soft corals and gorgonians,Coral,,,0.2,POINT (-82.06 7.96)
M3_DATA.13702,13702,ETP63,Seca North,7.96,-82.06,Panama,Nicoya,Tropical Eastern Pacific,507003852,5,2011-05-24T14:00:00Z,Ecr,Encrusting corals,Coral,,,2.4,POINT (-82.06 7.96)
M3_DATA.13713,13713,ETP65,Islote Cavada NE,8,-82.03,Panama,Nicoya,Tropical Eastern Pacific,507003854,4.5,2011-05-24T14:00:00Z,Bra,Other branching/erect corals (Live),Coral,,,1,POINT (-82.03 8)
M3_DATA.13715,13715,ETP65,Islote Cavada NE,8,-82.03,Panama,Nicoya,Tropical Eastern Pacific,507003854,4.5,2011-05-24T14:00:00Z,Pocil,Pocillopora,Coral,,,22.6,POINT (-82.03 8)
M3_DATA.13722,13722,ACEH3,W Seulako,5.89,95.25,Indonesia,Western Sumatra,Western Indo-Pacific,62003089,10,2009-02-22T13:00:00Z,Mas,Massive corals (Live),Coral,15,100,15,POINT (95.25 5.89)
M3_DATA.13727,13727,ACEH3,W Seulako,5.89,95.25,Indonesia,Western Sumatra,Western Indo-Pacific,62003089,10,2009-02-22T13:00:00Z,BrAc,Branching Acropora,Coral,4,100,4,POINT (95.25 5.89)
M3_DATA.13728,13728,ACEH3,W Seulako,5.89,95.25,Indonesia,Western Sumatra,Western Indo-Pacific,62003089,10,2009-02-22T13:00:00Z,Ecr,Encrusting corals,Coral,16,100,16,POINT (95.25 5.89)
M3_DATA.13729,13729,ACEH3,W Seulako,5.89,95.25,Indonesia,Western Sumatra,Western Indo-Pacific,62003089,10,2009-02-22T13:00:00Z,Soft,Soft corals and gorgonians,Coral,18,100,18,POINT (95.25 5.89)
M3_DATA.13732,13732,ACEH7,Silaho,5.9,95.25,Indonesia,Western Sumatra,Western Indo-Pacific,62003094,5,2009-02-23T13:00:00Z,BrAc,Branching Acropora,Coral,4,100,4,POINT (95.25 5.9)
M3_DATA.13734,13734,ACEH7,Silaho,5.9,95.25,Indonesia,Western Sumatra,Western Indo-Pacific,62003094,5,2009-02-23T13:00:00Z,Ecr,Encrusting corals,Coral,10,100,10,POINT (95.25 5.9)
M3_DATA.13736,13736,ACEH7,Silaho,5.9,95.25,Indonesia,Western Sumatra,Western Indo-Pacific,62003094,5,2009-02-23T13:00:00Z,Tab,Tabular Coral (Live),Coral,2,100,2,POINT (95.25 5.9)
M3_DATA.13739,13739,ACEH7,Silaho,5.9,95.25,Indonesia,Western Sumatra,Western Indo-Pacific,62003094,5,2009-02-23T13:00:00Z,Soft,Soft corals and gorgonians,Coral,18,100,18,POINT (95.25 5.9)
M3_DATA.13740,13740,ACEH7,Silaho,5.9,95.25,Indonesia,Western Sumatra,Western Indo-Pacific,62003094,5,2009-02-23T13:00:00Z,Mas,Massive corals (Live),Coral,6,100,6,POINT (95.25 5.9)
M3_DATA.13741,13741,ACEH7,Silaho,5.9,95.25,Indonesia,Western Sumatra,Western Indo-Pacific,62003094,5,2009-02-23T13:00:00Z,Pocil,Pocillopora,Coral,1,100,1,POINT (95.25 5.9)
M3_DATA.13742,13742,ACEH9,Anoi Hitam,5.83,95.38,Indonesia,Western Sumatra,Western Indo-Pacific,62003096,6,2009-02-23T13:00:00Z,Mas,Massive corals (Live),Coral,30,100,30,POINT (95.38 5.83)
M3_DATA.13746,13746,ACEH9,Anoi Hitam,5.83,95.38,Indonesia,Western Sumatra,Western Indo-Pacific,62003096,6,2009-02-23T13:00:00Z,Ecr,Encrusting corals,Coral,3,100,3,POINT (95.38 5.83)
M3_DATA.13749,13749,NMP10,Maud RZ1,-23.21,113.76,Australia,Ningaloo,Central Indo-Pacific,6002166,2.5,2010-05-27T14:00:00Z,Bra,Other branching/erect corals (Live),Coral,2,100,2,POINT (113.76 -23.21)
M3_DATA.13750,13750,NMP10,Maud RZ1,-23.21,113.76,Australia,Ningaloo,Central Indo-Pacific,6002166,2.5,2010-05-27T14:00:00Z,BrAc,Branching Acropora,Coral,4,100,4,POINT (113.76 -23.21)
M3_DATA.13752,13752,NMP10,Maud RZ1,-23.21,113.76,Australia,Ningaloo,Central Indo-Pacific,6002166,2.5,2010-05-27T14:00:00Z,Ecr,Encrusting corals,Coral,1,100,1,POINT (113.76 -23.21)
M3_DATA.13754,13754,NMP10,Maud RZ1,-23.21,113.76,Australia,Ningaloo,Central Indo-Pacific,6002166,2.5,2010-05-27T14:00:00Z,Tab,Tabular Coral (Live),Coral,22,100,22,POINT (113.76 -23.21)
M3_DATA.13757,13757,NMP10,Maud RZ1,-23.21,113.76,Australia,Ningaloo,Central Indo-Pacific,6002166,2.5,2010-05-27T14:00:00Z,Bleach,Bleached coral,Coral,1,100,1,POINT (113.76 -23.21)
M3_DATA.13758,13758,NMP10,Maud RZ1,-23.21,113.76,Australia,Ningaloo,Central Indo-Pacific,6002166,2.5,2010-05-27T14:00:00Z,Mas,Massive corals (Live),Coral,1,100,1,POINT (113.76 -23.21)
M3_DATA.13762,13762,NMP17,Sth Muiron,-21.67,114.33,Australia,Exmouth to Broome,Central Indo-Pacific,6002175,10,2010-05-29T14:00:00Z,Mas,Massive corals (Live),Coral,3,100,3,POINT (114.33 -21.67)
M3_DATA.13765,13765,NMP17,Sth Muiron,-21.67,114.33,Australia,Exmouth to Broome,Central Indo-Pacific,6002175,10,2010-05-29T14:00:00Z,Soft,Soft corals and gorgonians,Coral,54,100,54,POINT (114.33 -21.67)
M3_DATA.13767,13767,NMP17,Sth Muiron,-21.67,114.33,Australia,Exmouth to Broome,Central Indo-Pacific,6002175,10,2010-05-29T14:00:00Z,Bra,Other branching/erect corals (Live),Coral,1,100,1,POINT (114.33 -21.67)
M3_DATA.13768,13768,NMP17,Sth Muiron,-21.67,114.33,Australia,Exmouth to Broome,Central Indo-Pacific,6002175,10,2010-05-29T14:00:00Z,BrAc,Branching Acropora,Coral,1,100,1,POINT (114.33 -21.67)
M3_DATA.13769,13769,NMP17,Sth Muiron,-21.67,114.33,Australia,Exmouth to Broome,Central Indo-Pacific,6002175,10,2010-05-29T14:00:00Z,Ecr,Encrusting corals,Coral,7,100,7,POINT (114.33 -21.67)
M3_DATA.13771,13771,NMP17,Sth Muiron,-21.67,114.33,Australia,Exmouth to Broome,Central Indo-Pacific,6002175,10,2010-05-29T14:00:00Z,Tab,Tabular Coral (Live),Coral,7,100,7,POINT (114.33 -21.67)
M3_DATA.13772,13772,NMP19,Maud SZ Nth,-23.09,113.74,Australia,Ningaloo,Central Indo-Pacific,6002177,2.5,2010-05-31T14:00:00Z,BrAc,Branching Acropora,Coral,23,100,23,POINT (113.74 -23.09)
M3_DATA.13777,13777,MAL1,Feydhoo,4.22,73.49,Maldives,Maldives,Western Indo-Pacific,912340361,4,2012-05-07T14:00:00Z,Mas,Massive corals (Live),Coral,2,100,2,POINT (73.49 4.22)
M3_DATA.13782,13782,MAL1,Feydhoo,4.22,73.49,Maldives,Maldives,Western Indo-Pacific,912340361,4,2012-05-07T14:00:00Z,Bra,Other branching/erect corals (Live),Coral,2,100,2,POINT (73.49 4.22)
M3_DATA.13784,13784,MAL1,Feydhoo,4.22,73.49,Maldives,Maldives,Western Indo-Pacific,912340361,4,2012-05-07T14:00:00Z,Ecr,Encrusting corals,Coral,7,100,7,POINT (73.49 4.22)
M3_DATA.13786,13786,MAL1,Feydhoo,4.22,73.49,Maldives,Maldives,Western Indo-Pacific,912340361,4,2012-05-07T14:00:00Z,Tab,Tabular Coral (Live),Coral,3,100,3,POINT (73.49 4.22)
M3_DATA.13791,13791,SEY3,Bai Ternaie,-4.64,55.38,Seychelles,Seychelles,Western Indo-Pacific,912340374,5,2012-05-15T14:00:00Z,Mas,Massive corals (Live),Coral,1,100,1,POINT (55.38 -4.64)
M3_DATA.13792,13792,SEY3,Bai Ternaie,-4.64,55.38,Seychelles,Seychelles,Western Indo-Pacific,912340374,5,2012-05-15T14:00:00Z,BrAc,Branching Acropora,Coral,18,100,18,POINT (55.38 -4.64)
M3_DATA.13794,13794,SEY3,Bai Ternaie,-4.64,55.38,Seychelles,Seychelles,Western Indo-Pacific,912340374,5,2012-05-15T14:00:00Z,Soft,Soft corals and gorgonians,Coral,16,100,16,POINT (55.38 -4.64)
M3_DATA.13795,13795,SEY3,Bai Ternaie,-4.64,55.38,Seychelles,Seychelles,Western Indo-Pacific,912340374,5,2012-05-15T14:00:00Z,Stony,Large-polyp stony corals,Coral,2,100,2,POINT (55.38 -4.64)
M3_DATA.13797,13797,SEY3,Bai Ternaie,-4.64,55.38,Seychelles,Seychelles,Western Indo-Pacific,912340374,5,2012-05-15T14:00:00Z,Bra,Other branching/erect corals (Live),Coral,14,100,14,POINT (55.38 -4.64)
M3_DATA.13798,13798,SEY3,Bai Ternaie,-4.64,55.38,Seychelles,Seychelles,Western Indo-Pacific,912340374,5,2012-05-15T14:00:00Z,Ecr,Encrusting corals,Coral,1,100,1,POINT (55.38 -4.64)
M3_DATA.13801,13801,SEY3,Bai Ternaie,-4.64,55.38,Seychelles,Seychelles,Western Indo-Pacific,912340374,5,2012-05-15T14:00:00Z,Tab,Tabular Coral (Live),Coral,6,100,6,POINT (55.38 -4.64)
M3_DATA.13803,13803,SEY4,Grouper Point,-4.64,55.37,Seychelles,Seychelles,Western Indo-Pacific,912340375,7.5,2012-05-16T14:00:00Z,Bra,Other branching/erect corals (Live),Coral,2,100,2,POINT (55.37 -4.64)
M3_DATA.13805,13805,SEY4,Grouper Point,-4.64,55.37,Seychelles,Seychelles,Western Indo-Pacific,912340375,7.5,2012-05-16T14:00:00Z,Ecr,Encrusting corals,Coral,11,100,11,POINT (55.37 -4.64)
M3_DATA.13807,13807,SEY4,Grouper Point,-4.64,55.37,Seychelles,Seychelles,Western Indo-Pacific,912340375,7.5,2012-05-16T14:00:00Z,Pocil,Pocillopora,Coral,7,100,7,POINT (55.37 -4.64)
M3_DATA.13809,13809,SEY4,Grouper Point,-4.64,55.37,Seychelles,Seychelles,Western Indo-Pacific,912340375,7.5,2012-05-16T14:00:00Z,Tab,Tabular Coral (Live),Coral,9,100,9,POINT (55.37 -4.64)
M3_DATA.13813,13813,SEY4,Grouper Point,-4.64,55.37,Seychelles,Seychelles,Western Indo-Pacific,912340375,7.5,2012-05-16T14:00:00Z,Mas,Massive corals (Live),Coral,3,100,3,POINT (55.37 -4.64)
M3_DATA.13815,13815,SEY4,Grouper Point,-4.64,55.37,Seychelles,Seychelles,Western Indo-Pacific,912340375,7.5,2012-05-16T14:00:00Z,BrAc,Branching Acropora,Coral,3,100,3,POINT (55.37 -4.64)
M3_DATA.13822,13822,SEY5,Twin Barges,-4.62,55.41,Seychelles,Seychelles,Western Indo-Pacific,912340376,8,2012-05-16T14:00:00Z,Mas,Massive corals (Live),Coral,7,100,7,POINT (55.41 -4.62)
M3_DATA.13825,13825,SEY5,Twin Barges,-4.62,55.41,Seychelles,Seychelles,Western Indo-Pacific,912340376,8,2012-05-16T14:00:00Z,BrAc,Branching Acropora,Coral,10,100,10,POINT (55.41 -4.62)
M3_DATA.13828,13828,SEY5,Twin Barges,-4.62,55.41,Seychelles,Seychelles,Western Indo-Pacific,912340376,8,2012-05-16T14:00:00Z,Soft,Soft corals and gorgonians,Coral,13,100,13,POINT (55.41 -4.62)
M3_DATA.13829,13829,SEY5,Twin Barges,-4.62,55.41,Seychelles,Seychelles,Western Indo-Pacific,912340376,8,2012-05-16T14:00:00Z,Tab,Tabular Coral (Live),Coral,3,100,3,POINT (55.41 -4.62)
M3_DATA.13831,13831,SEY5,Twin Barges,-4.62,55.41,Seychelles,Seychelles,Western Indo-Pacific,912340376,8,2012-05-16T14:00:00Z,Bra,Other branching/erect corals (Live),Coral,4,100,4,POINT (55.41 -4.62)
M3_DATA.13832,13832,SEY5,Twin Barges,-4.62,55.41,Seychelles,Seychelles,Western Indo-Pacific,912340376,8,2012-05-16T14:00:00Z,Ecr,Encrusting corals,Coral,1,100,1,POINT (55.41 -4.62)
M3_DATA.13833,13833,SEY6,Aquarium,-4.6,55.42,Seychelles,Seychelles,Western Indo-Pacific,912340377,10,2012-05-16T14:00:00Z,Bra,Other branching/erect corals (Live),Coral,2,100,2,POINT (55.42 -4.6)
M3_DATA.13836,13836,ACEH17,Ujung Lumbeh,5.87,95.26,Indonesia,Western Sumatra,Western Indo-Pacific,62003103,5.5,2009-02-26T13:00:00Z,Bra,Other branching/erect corals (Live),Coral,3,100,3,POINT (95.26 5.87)
M3_DATA.13837,13837,ACEH17,Ujung Lumbeh,5.87,95.26,Indonesia,Western Sumatra,Western Indo-Pacific,62003103,5.5,2009-02-26T13:00:00Z,BrAc,Branching Acropora,Coral,5,100,5,POINT (95.26 5.87)
M3_DATA.13839,13839,ACEH17,Ujung Lumbeh,5.87,95.26,Indonesia,Western Sumatra,Western Indo-Pacific,62003103,5.5,2009-02-26T13:00:00Z,Ecr,Encrusting corals,Coral,13,100,13,POINT (95.26 5.87)
M3_DATA.13841,13841,ACEH17,Ujung Lumbeh,5.87,95.26,Indonesia,Western Sumatra,Western Indo-Pacific,62003103,5.5,2009-02-26T13:00:00Z,Tab,Tabular Coral (Live),Coral,8,100,8,POINT (95.26 5.87)
M3_DATA.13844,13844,ACEH17,Ujung Lumbeh,5.87,95.26,Indonesia,Western Sumatra,Western Indo-Pacific,62003103,5.5,2009-02-26T13:00:00Z,Mas,Massive corals (Live),Coral,21,100,21,POINT (95.26 5.87)
M3_DATA.13846,13846,ACEH19,Jaboi,5.8,95.35,Indonesia,Western Sumatra,Western Indo-Pacific,62003105,9,2009-02-27T13:00:00Z,Hcol,Hydrocoral,Coral,5,100,5,POINT (95.35 5.8)
M3_DATA.13847,13847,ACEH19,Jaboi,5.8,95.35,Indonesia,Western Sumatra,Western Indo-Pacific,62003105,9,2009-02-27T13:00:00Z,Mas,Massive corals (Live),Coral,11,100,11,POINT (95.35 5.8)
M3_DATA.13849,13849,ACEH19,Jaboi,5.8,95.35,Indonesia,Western Sumatra,Western Indo-Pacific,62003105,9,2009-02-27T13:00:00Z,Stony,Large-polyp stony corals,Coral,1,100,1,POINT (95.35 5.8)
M3_DATA.13854,13854,ACEH19,Jaboi,5.8,95.35,Indonesia,Western Sumatra,Western Indo-Pacific,62003105,9,2009-02-27T13:00:00Z,Bra,Other branching/erect corals (Live),Coral,12,100,12,POINT (95.35 5.8)
M3_DATA.13855,13855,ACEH19,Jaboi,5.8,95.35,Indonesia,Western Sumatra,Western Indo-Pacific,62003105,9,2009-02-27T13:00:00Z,BrAc,Branching Acropora,Coral,2,100,2,POINT (95.35 5.8)
M3_DATA.13856,13856,ACEH19,Jaboi,5.8,95.35,Indonesia,Western Sumatra,Western Indo-Pacific,62003105,9,2009-02-27T13:00:00Z,Ecr,Encrusting corals,Coral,16,100,16,POINT (95.35 5.8)
M3_DATA.13859,13859,FLORES3,Taat  Pulau Besar,-8.44,122.33,Indonesia,Lesser Sunda,Central Indo-Pacific,62003119,10,2009-05-28T14:00:00Z,Bra,Other branching/erect corals (Live),Coral,1,100,1,POINT (122.33 -8.44)
M3_DATA.13860,13860,FLORES3,Taat  Pulau Besar,-8.44,122.33,Indonesia,Lesser Sunda,Central Indo-Pacific,62003119,10,2009-05-28T14:00:00Z,BrAc,Branching Acropora,Coral,1,100,1,POINT (122.33 -8.44)
M3_DATA.13861,13861,FLORES3,Taat  Pulau Besar,-8.44,122.33,Indonesia,Lesser Sunda,Central Indo-Pacific,62003119,10,2009-05-28T14:00:00Z,Ecr,Encrusting corals,Coral,34,100,34,POINT (122.33 -8.44)
M3_DATA.13863,13863,SEY6,Aquarium,-4.6,55.42,Seychelles,Seychelles,Western Indo-Pacific,912340377,10,2012-05-16T14:00:00Z,Ecr,Encrusting corals,Coral,1,100,1,POINT (55.42 -4.6)
M3_DATA.13866,13866,SEY6,Aquarium,-4.6,55.42,Seychelles,Seychelles,Western Indo-Pacific,912340377,10,2012-05-16T14:00:00Z,Pocil,Pocillopora,Coral,1,100,1,POINT (55.42 -4.6)
M3_DATA.13869,13869,SEY6,Aquarium,-4.6,55.42,Seychelles,Seychelles,Western Indo-Pacific,912340377,10,2012-05-16T14:00:00Z,Mas,Massive corals (Live),Coral,5,100,5,POINT (55.42 -4.6)
M3_DATA.13872,13872,SEY6,Aquarium,-4.6,55.42,Seychelles,Seychelles,Western Indo-Pacific,912340377,10,2012-05-16T14:00:00Z,BrAc,Branching Acropora,Coral,15,100,15,POINT (55.42 -4.6)
M3_DATA.13875,13875,SEY6,Aquarium,-4.6,55.42,Seychelles,Seychelles,Western Indo-Pacific,912340377,10,2012-05-16T14:00:00Z,Soft,Soft corals and gorgonians,Coral,4,100,4,POINT (55.42 -4.6)
M3_DATA.13876,13876,SEY6,Aquarium,-4.6,55.42,Seychelles,Seychelles,Western Indo-Pacific,912340377,10,2012-05-16T14:00:00Z,Tab,Tabular Coral (Live),Coral,17,100,17,POINT (55.42 -4.6)
M3_DATA.13877,13877,SEY7,Joker Reef,-4.6,55.42,Seychelles,Seychelles,Western Indo-Pacific,912340378,10.5,2012-05-17T14:00:00Z,Aherm,Ahermatypic corals,Coral,1,100,1,POINT (55.42 -4.6)
M3_DATA.13879,13879,SEY7,Joker Reef,-4.6,55.42,Seychelles,Seychelles,Western Indo-Pacific,912340378,10.5,2012-05-17T14:00:00Z,Bleach,Bleached coral,Coral,2,100,2,POINT (55.42 -4.6)
M3_DATA.13881,13881,SEY7,Joker Reef,-4.6,55.42,Seychelles,Seychelles,Western Indo-Pacific,912340378,10.5,2012-05-17T14:00:00Z,Mas,Massive corals (Live),Coral,2,100,2,POINT (55.42 -4.6)
M3_DATA.13882,13882,SEY7,Joker Reef,-4.6,55.42,Seychelles,Seychelles,Western Indo-Pacific,912340378,10.5,2012-05-17T14:00:00Z,BrAc,Branching Acropora,Coral,20,100,20,POINT (55.42 -4.6)
M3_DATA.13883,13883,SEY7,Joker Reef,-4.6,55.42,Seychelles,Seychelles,Western Indo-Pacific,912340378,10.5,2012-05-17T14:00:00Z,Soft,Soft corals and gorgonians,Coral,1,100,1,POINT (55.42 -4.6)
M3_DATA.13887,13887,SEY7,Joker Reef,-4.6,55.42,Seychelles,Seychelles,Western Indo-Pacific,912340378,10.5,2012-05-17T14:00:00Z,Ecr,Encrusting corals,Coral,6,100,6,POINT (55.42 -4.6)
M3_DATA.13889,13889,SEY7,Joker Reef,-4.6,55.42,Seychelles,Seychelles,Western Indo-Pacific,912340378,10.5,2012-05-17T14:00:00Z,Tab,Tabular Coral (Live),Coral,43,100,43,POINT (55.42 -4.6)
M3_DATA.13891,13891,SEY7,Joker Reef,-4.6,55.42,Seychelles,Seychelles,Western Indo-Pacific,912340378,10.5,2012-05-17T14:00:00Z,Stony,Large-polyp stony corals,Coral,1,100,1,POINT (55.42 -4.6)
M3_DATA.13893,13893,TZN7,Mtwara Port,-10.26,40.19,Tanzania,East African Coral Coast,Western Indo-Pacific,912340391,8,2012-05-29T14:00:00Z,Bra,Other branching/erect corals (Live),Coral,7,100,7,POINT (40.19 -10.26)
M3_DATA.13895,13895,TZN7,Mtwara Port,-10.26,40.19,Tanzania,East African Coral Coast,Western Indo-Pacific,912340391,8,2012-05-29T14:00:00Z,Ecr,Encrusting corals,Coral,8,100,8,POINT (40.19 -10.26)
M3_DATA.13898,13898,TZN7,Mtwara Port,-10.26,40.19,Tanzania,East African Coral Coast,Western Indo-Pacific,912340391,8,2012-05-29T14:00:00Z,Tab,Tabular Coral (Live),Coral,5,100,5,POINT (40.19 -10.26)
M3_DATA.13905,13905,TZN7,Mtwara Port,-10.26,40.19,Tanzania,East African Coral Coast,Western Indo-Pacific,912340391,8,2012-05-29T14:00:00Z,Mas,Massive corals (Live),Coral,4,100,4,POINT (40.19 -10.26)
M3_DATA.13909,13909,TZN7,Mtwara Port,-10.26,40.19,Tanzania,East African Coral Coast,Western Indo-Pacific,912340391,8,2012-05-29T14:00:00Z,Soft,Soft corals and gorgonians,Coral,2,100,2,POINT (40.19 -10.26)
M3_DATA.13910,13910,TZN7,Mtwara Port,-10.26,40.19,Tanzania,East African Coral Coast,Western Indo-Pacific,912340391,8,2012-05-29T14:00:00Z,Stony,Large-polyp stony corals,Coral,3,100,3,POINT (40.19 -10.26)
M3_DATA.13911,13911,TZN8,Veta,-10.25,40.16,Tanzania,East African Coral Coast,Western Indo-Pacific,912340392,8.5,2012-05-29T14:00:00Z,Aherm,Ahermatypic corals,Coral,1,100,1,POINT (40.16 -10.25)
M3_DATA.13916,13916,TZN8,Veta,-10.25,40.16,Tanzania,East African Coral Coast,Western Indo-Pacific,912340392,8.5,2012-05-29T14:00:00Z,Mas,Massive corals (Live),Coral,2,100,2,POINT (40.16 -10.25)
M3_DATA.13924,13924,FLORES3,Taat  Pulau Besar,-8.44,122.33,Indonesia,Lesser Sunda,Central Indo-Pacific,62003119,10,2009-05-28T14:00:00Z,Soft,Soft corals and gorgonians,Coral,4,100,4,POINT (122.33 -8.44)
M3_DATA.13928,13928,FLORES3,Taat  Pulau Besar,-8.44,122.33,Indonesia,Lesser Sunda,Central Indo-Pacific,62003119,10,2009-05-28T14:00:00Z,Aherm,Ahermatypic corals,Coral,1,100,1,POINT (122.33 -8.44)
M3_DATA.13930,13930,FLORES3,Taat  Pulau Besar,-8.44,122.33,Indonesia,Lesser Sunda,Central Indo-Pacific,62003119,10,2009-05-28T14:00:00Z,Mas,Massive corals (Live),Coral,7,100,7,POINT (122.33 -8.44)
M3_DATA.13931,13931,FLORES3,Taat  Pulau Besar,-8.44,122.33,Indonesia,Lesser Sunda,Central Indo-Pacific,62003119,10,2009-05-28T14:00:00Z,Pocil,Pocillopora,Coral,1,100,1,POINT (122.33 -8.44)
M3_DATA.13934,13934,FLORES5,South Pasar Sari  Gosong Bone Atoll,-8.48,122.46,Indonesia,Lesser Sunda,Central Indo-Pacific,62003121,10,2009-05-30T14:00:00Z,Mas,Massive corals (Live),Coral,6,100,6,POINT (122.46 -8.48)
M3_DATA.13937,13937,FLORES5,South Pasar Sari  Gosong Bone Atoll,-8.48,122.46,Indonesia,Lesser Sunda,Central Indo-Pacific,62003121,10,2009-05-30T14:00:00Z,Soft,Soft corals and gorgonians,Coral,28,100,28,POINT (122.46 -8.48)
M3_DATA.13938,13938,FLORES5,South Pasar Sari  Gosong Bone Atoll,-8.48,122.46,Indonesia,Lesser Sunda,Central Indo-Pacific,62003121,10,2009-05-30T14:00:00Z,Tab,Tabular Coral (Live),Coral,5,100,5,POINT (122.46 -8.48)
M3_DATA.13939,13939,FLORES5,South Pasar Sari  Gosong Bone Atoll,-8.48,122.46,Indonesia,Lesser Sunda,Central Indo-Pacific,62003121,10,2009-05-30T14:00:00Z,Bra,Other branching/erect corals (Live),Coral,1,100,1,POINT (122.46 -8.48)
M3_DATA.13940,13940,FLORES5,South Pasar Sari  Gosong Bone Atoll,-8.48,122.46,Indonesia,Lesser Sunda,Central Indo-Pacific,62003121,10,2009-05-30T14:00:00Z,Ecr,Encrusting corals,Coral,47,100,47,POINT (122.46 -8.48)
M3_DATA.13943,13943,ACEH2,Rubiah Sea Garden,5.88,95.26,Indonesia,Western Sumatra,Western Indo-Pacific,62003714,3,2009-02-21T13:00:00Z,BrAc,Branching Acropora,Coral,1,100,1,POINT (95.26 5.88)
M3_DATA.13944,13944,ACEH2,Rubiah Sea Garden,5.88,95.26,Indonesia,Western Sumatra,Western Indo-Pacific,62003714,3,2009-02-21T13:00:00Z,Ecr,Encrusting corals,Coral,12,100,12,POINT (95.26 5.88)
